../pgm_de_test/examen_0.pgm,accepté,0.003
../pgm_de_test/examen_1.pgm,accepté,0.003
../pgm_de_test/examen_2.pgm,accepté,0.003
../pgm_de_test/examen_3.pgm,refusé,0.003
../pgm_de_test/examen_4.pgm,refusé,0.003
../pgm_de_test/examen_5.pgm,refusé,0.003
../pgm_de_test/examen_6.pgm,refusé,0.004
../pgm_de_test/examen_7.pgm,refusé,0.005
../pgm_de_test/examen_8.pgm,refusé,0.003
../pgm_de_test/examen_9.pgm,refusé,0.003
